review_id,sentence_id,sentence,aspect_category,aspect_polarity
55,55:2,Excellent LED monitor and well equipped.,"[{'category': 'DISPLAY#DESIGN_FEATURES', 'polarity': 'positive'}, {'category': 'LAPTOP#DESIGN_FEATURES', 'polarity': 'positive'}]"
55,55:3,I love the Apple products.,"[{'category': 'COMPANY#GENERAL', 'polarity': 'positive'}]"
86,86:0,"The Toshiba Mini Notebook, Model NB 305-N410BL, is a great little computer.","[{'category': 'LAPTOP#GENERAL', 'polarity': 'positive'}]"
86,86:1,"It is easy to use, its keyboard easily accommodates large hands, and its weight is fantasic.","[{'category': 'KEYBOARD#DESIGN_FEATURES', 'polarity': 'positive'}, {'category': 'KEYBOARD#USABILITY', 'polarity': 'positive'}, {'category': 'LAPTOP#DESIGN_FEATURES', 'polarity': 'positive'}, {'category': 'LAPTOP#USABILITY', 'polarity': 'positive'}]"
86,86:2,"Upgrading from Windows 7 Starter, thru Windows 7 Home Premium, to Windows 7 Professional was a snap;","[{'category': 'LAPTOP#USABILITY', 'polarity': 'positive'}]"
86,86:3,both upgrades were quickly accomplished after purchasing the necessary Product Key.,"[{'category': 'LAPTOP#USABILITY', 'polarity': 'positive'}]"
86,86:4,"Other installed features, such as certain printer software, are also most attractive.","[{'category': 'LAPTOP#DESIGN_FEATURES', 'polarity': 'positive'}]"
127,127:0,"Ever since I bought this laptop, so far I've experience nothing but constant break downs of the laptop and bad customer services I received over the phone with toshiba customer services hotlines.","[{'category': 'LAPTOP#QUALITY', 'polarity': 'negative'}, {'category': 'SUPPORT#QUALITY', 'polarity': 'negative'}]"
127,127:1,I constantly had to send my laptop in for services every 3 months and it always seems to be the same problem that they said they had already fixed.,"[{'category': 'LAPTOP#QUALITY', 'polarity': 'negative'}, {'category': 'SUPPORT#QUALITY', 'polarity': 'negative'}]"
127,127:2,"Toshiba customer services will indirectly deal with your problems by constantly tranferring you from one country to another, and I am not kidding you, I called different hours of the day and you'll get someone else from another country trying to get you to tell them your life story all over again, since they make it sound like they don't have your history list of your calls right in front of them.","[{'category': 'SUPPORT#QUALITY', 'polarity': 'negative'}]"
127,127:3,It's a long and tirring process that after a while it seems like their game plan was to wear you out so you would want to give up on contacting them.,"[{'category': 'SUPPORT#QUALITY', 'polarity': 'negative'}]"
127,127:4,"And at one point, they blame me for installing a bad memory stick when I upgrade my memory for the first time during my purchase of the laptop (I bought the memory stick they recomended).","[{'category': 'SUPPORT#QUALITY', 'polarity': 'negative'}]"
127,127:5,"Long story short, since I experience so many problems with my laptop every since I bought it from day one, I didn't ask for a new laptop or a refund of what I pay for a crapy laptop, but just an extension of my laptop warranty for another year, they made a big deal of out that and after so many calls and complaints about their products and services, they finally gave in.","[{'category': 'LAPTOP#QUALITY', 'polarity': 'negative'}, {'category': 'SUPPORT#QUALITY', 'polarity': 'negative'}]"
127,127:6,Was this product worth my time and money to ever want to purchase another products that is toshiba or relating to toshiba?,"[{'category': 'LAPTOP#GENERAL', 'polarity': 'negative'}, {'category': 'COMPANY#GENERAL', 'polarity': 'negative'}]"
127,127:7,Probably not ever again.,
127,127:8,I'll rather be out of date then spend more money on toshiba.,"[{'category': 'COMPANY#GENERAL', 'polarity': 'negative'}]"
127,127:9,Remember to do your research first before consider buying a toshiba product.,"[{'category': 'COMPANY#GENERAL', 'polarity': 'negative'}]"
1,1:0,All I can say is W-O-W.,"[{'category': 'LAPTOP#GENERAL', 'polarity': 'positive'}]"
1,1:1,This laptop is insane!!!,"[{'category': 'LAPTOP#GENERAL', 'polarity': 'positive'}]"
1,1:2,It's so nice to look at and the keys are easy to type with.,"[{'category': 'LAPTOP#DESIGN_FEATURES', 'polarity': 'positive'}, {'category': 'KEYBOARD#USABILITY', 'polarity': 'positive'}]"
1,1:3,I bought a protector for my key pad and it works great :),"[{'category': 'KEYBOARD#OPERATION_PERFORMANCE', 'polarity': 'positive'}]"
1,1:4,This is definitely a computer worth the money;,"[{'category': 'LAPTOP#GENERAL', 'polarity': 'positive'}, {'category': 'LAPTOP#PRICE', 'polarity': 'positive'}]"
1,1:5,The mouse is a little bit different than what you're used to though- it has one big flat panel and one full bar (instead of two separate ones) to click with- but you get used to it quite quickly.,"[{'category': 'MOUSE#DESIGN_FEATURES', 'polarity': 'neutral'}, {'category': 'MOUSE#USABILITY', 'polarity': 'neutral'}]"
1,1:6,"AND the best part is that it even comes with a free printer (when they have a certain promotion/offer going, of course)!","[{'category': 'LAPTOP#MISCELLANEOUS', 'polarity': 'positive'}]"
1,1:7,"Overall, this laptop is definitely a keeper with its simple yet stylish design and its array of fantastic colors to choose from.","[{'category': 'LAPTOP#GENERAL', 'polarity': 'positive'}, {'category': 'LAPTOP#DESIGN_FEATURES', 'polarity': 'positive'}]"
1,1:8,The Apple team also assists you very nicely when choosing which computer is right for you :),"[{'category': 'SUPPORT#QUALITY', 'polarity': 'positive'}]"
1,1:9,"Obviously, this Macbook is P-E-R-F-E-C-T for me because it does exactly what I need in an easy-to-function way.","[{'category': 'LAPTOP#GENERAL', 'polarity': 'positive'}, {'category': 'LAPTOP#USABILITY', 'polarity': 'positive'}]"
1,1:10,DEFINITELY recommended!!!,"[{'category': 'LAPTOP#GENERAL', 'polarity': 'positive'}]"
213,213:0,"Not a bad laptop, it's a bit slow, but gets the job done.","[{'category': 'LAPTOP#GENERAL', 'polarity': 'positive'}, {'category': 'LAPTOP#OPERATION_PERFORMANCE', 'polarity': 'neutral'}]"
213,213:1,The lcd screen stopped working on mine after 10 months.,"[{'category': 'DISPLAY#QUALITY', 'polarity': 'negative'}, {'category': 'DISPLAY#OPERATION_PERFORMANCE', 'polarity': 'negative'}]"
213,213:2,I could not find a phone number anywhere to call an actual live person for tech support and had to result the their online chat.,"[{'category': 'SUPPORT#MISCELLANEOUS', 'polarity': 'negative'}]"
213,213:3,"upon giving them the serial number the first thing I was told, was that it was out of warranty and I could pay to have it repaired even though I had the receipt in front of me proving it still had 2 months left on the warranty.","[{'category': 'SUPPORT#QUALITY', 'polarity': 'negative'}]"
213,213:4,even though I had the receipt in front of me proving it still had 2 months left on the warranty.,"[{'category': 'SUPPORT#QUALITY', 'polarity': 'negative'}]"
213,213:5,Dealing with the support drone on the other end of the chat was sheer torture.,"[{'category': 'SUPPORT#QUALITY', 'polarity': 'negative'}]"
213,213:6,English must have been his third or fourth language.,"[{'category': 'SUPPORT#QUALITY', 'polarity': 'negative'}]"
213,213:7,"His language was so bad I swore I was taking the turing test, and it was failing.","[{'category': 'SUPPORT#QUALITY', 'polarity': 'negative'}]"
213,213:8,after trying to get some help he disconnected on me.,"[{'category': 'SUPPORT#QUALITY', 'polarity': 'negative'}]"
213,213:9,After that I turned to email in my next vain help to get them to acknowledge that the warranty was still valid.,
213,213:10,"After 4 days, being denied 6 times and told off once, I managed to get through and was able to send them a scanned copy of the receipt.","[{'category': 'SUPPORT#QUALITY', 'polarity': 'negative'}]"
213,213:11,After that the said it was under warranty.,
213,213:12,Then they had me jump through many hoops and questions to see if they could find another way to invalidate me.,"[{'category': 'SUPPORT#QUALITY', 'polarity': 'negative'}]"
213,213:13,"After they found no other way, they told me to courier it to them(since they don't allow the use of the post office) at my expense, and sent me a 4 page list of very specific packaging instructions to follow or it wouldn't be covered.","[{'category': 'SUPPORT#QUALITY', 'polarity': 'negative'}]"
213,213:14,I managed to comply with these too and now have to wait and see if they can find another way to screw me.,"[{'category': 'SUPPORT#QUALITY', 'polarity': 'negative'}]"
213,213:15,They really do have the worlds very worst repair service.,"[{'category': 'SUPPORT#GENERAL', 'polarity': 'negative'}]"
16,16:0,"This computer gets very hot, before shutting down.","[{'category': 'LAPTOP#QUALITY', 'polarity': 'negative'}]"
16,16:1,It is not ideal for children because of the temp.,"[{'category': 'LAPTOP#QUALITY', 'polarity': 'negative'}, {'category': 'LAPTOP#MISCELLANEOUS', 'polarity': 'negative'}]"
16,16:2,"I Contacted HP  about this situation and was given excuses, without results.","[{'category': 'SUPPORT#QUALITY', 'polarity': 'negative'}]"
16,16:3,They didn't even try to assist me or even offer a replacement.,"[{'category': 'SUPPORT#QUALITY', 'polarity': 'negative'}]"
16,16:4,I will never purchase a HP again ever.,"[{'category': 'COMPANY#GENERAL', 'polarity': 'negative'}]"
40,40:0,"Let's just get this out of the way, I love Apple!","[{'category': 'COMPANY#GENERAL', 'polarity': 'positive'}]"
40,40:1,So this review might be a tad bit bias.,
40,40:2,But the Macbook is the best!,"[{'category': 'LAPTOP#GENERAL', 'polarity': 'positive'}]"
40,40:3,It is super easy to use.,"[{'category': 'LAPTOP#USABILITY', 'polarity': 'positive'}]"
40,40:4,All you have to do is turn it on and it works.,"[{'category': 'LAPTOP#USABILITY', 'polarity': 'positive'}, {'category': 'LAPTOP#OPERATION_PERFORMANCE', 'polarity': 'positive'}]"
40,40:5,"It is very durable, I am pretty rough when it comes to electronics and it has taken it all with no reprecutions yet.","[{'category': 'LAPTOP#QUALITY', 'polarity': 'positive'}]"
40,40:6,"I don't do any high tech stuff on it, just write papers, check mail, and sometimes play games, so I can't reccomend it if you are in the computer field.","[{'category': 'LAPTOP#MISCELLANEOUS', 'polarity': 'neutral'}]"
40,40:7,But if you are in the computer field you probably wouldn't be here.:),
40,40:8,In the past four years I've had it I have never once gotten a virus.,"[{'category': 'LAPTOP#QUALITY', 'polarity': 'positive'}]"
40,40:9,"I did have to replace the battery once, but that was only a couple months ago and it's been working perfect ever since.","[{'category': 'BATTERY#QUALITY', 'polarity': 'neutral'}, {'category': 'BATTERY#OPERATION_PERFORMANCE', 'polarity': 'positive'}]"
40,40:10,"I would definitely reccomend this if you are in the market for an easy to use, stylish, fun, awesome computer.","[{'category': 'LAPTOP#USABILITY', 'polarity': 'positive'}, {'category': 'LAPTOP#DESIGN_FEATURES', 'polarity': 'positive'}, {'category': 'LAPTOP#GENERAL', 'polarity': 'positive'}]"
40,40:11,"Also it is very good for college students who just need a reliable, easy to use computer.","[{'category': 'LAPTOP#MISCELLANEOUS', 'polarity': 'positive'}, {'category': 'LAPTOP#QUALITY', 'polarity': 'positive'}, {'category': 'LAPTOP#USABILITY', 'polarity': 'positive'}]"
40,40:12,Hope this helped!,
394,394:0,"No laptop is perfect, but sometimes you just find a computer that works for you.",
394,394:1,This laptop does everything I need it to very well.,"[{'category': 'LAPTOP#GENERAL', 'polarity': 'positive'}]"
394,394:2,I bought this laptop so that the entire family had a computer in the living room;,
394,394:3,the two of us use it regularly.,
394,394:4,I wanted something that had a new Intel Core processors and HDMI port so that we could hook it up directly to our TV.,
394,394:5,The best thing about this laptop is the price along with some of the newer features.,"[{'category': 'LAPTOP#PRICE', 'polarity': 'positive'}, {'category': 'LAPTOP#DESIGN_FEATURES', 'polarity': 'positive'}]"
394,394:6,The screen is bright and the keyboard is nice;,"[{'category': 'DISPLAY#QUALITY', 'polarity': 'positive'}, {'category': 'KEYBOARD#GENERAL', 'polarity': 'positive'}]"
394,394:7,I find myself using the 10-key more than I thought I would.,"[{'category': 'KEYBOARD#DESIGN_FEATURES', 'polarity': 'positive'}, {'category': 'KEYBOARD#USABILITY', 'polarity': 'positive'}]"
394,394:8,Battery is lasting about 6 hours as I am surfing the web on Sundays while checking football scores and watching funny Youtube videos.,"[{'category': 'BATTERY#OPERATION_PERFORMANCE', 'polarity': 'neutral'}]"
394,394:9,For those that care about noise this thing doesn't really make any;,"[{'category': 'LAPTOP#QUALITY', 'polarity': 'positive'}]"
394,394:10,the i3 processor doesn't seem to run hot and the fan rarely turns on.,"[{'category': 'CPU#QUALITY', 'polarity': 'positive'}]"
394,394:11,I took off a star because the machine has a lot of junk software on it.,"[{'category': 'LAPTOP#DESIGN_FEATURES', 'polarity': 'negative'}, {'category': 'SOFTWARE#GENERAL', 'polarity': 'negative'}]"
394,394:12,I wish Toshiba would allow their customers to select an option that only boots the OS at setup and removes all the unnecessary stuff.,"[{'category': 'LAPTOP#DESIGN_FEATURES', 'polarity': 'negative'}]"
394,394:13,Once I removed all the software the laptop loads in 15-20 seconds.,"[{'category': 'SOFTWARE#GENERAL', 'polarity': 'negative'}, {'category': 'LAPTOP#OPERATION_PERFORMANCE', 'polarity': 'neutral'}]"
394,394:14,This is not a serious gaming laptop or a serious media machine;,"[{'category': 'LAPTOP#MISCELLANEOUS', 'polarity': 'negative'}]"
394,394:15,my niece and nephew have played a few web games and it runs anything that doesn't require a dedicated video card.,"[{'category': 'LAPTOP#MISCELLANEOUS', 'polarity': 'neutral'}, {'category': 'GRAPHICS#DESIGN_FEATURES', 'polarity': 'neutral'}]"
394,394:16,Overall I am very satisfied with the purchase.,"[{'category': 'LAPTOP#GENERAL', 'polarity': 'positive'}]"
394,394:17,I looked around and based off my price/features comparison from a brand I trusted I landed here.,
386,386:0,"Great, quick laptop for the money.","[{'category': 'LAPTOP#GENERAL', 'polarity': 'positive'}, {'category': 'LAPTOP#PRICE', 'polarity': 'neutral'}, {'category': 'LAPTOP#OPERATION_PERFORMANCE', 'polarity': 'positive'}]"
386,386:1,Right size and weight for portability.,"[{'category': 'LAPTOP#DESIGN_FEATURES', 'polarity': 'positive'}, {'category': 'LAPTOP#PORTABILITY', 'polarity': 'positive'}]"
386,386:2,Battery life needs more life.,"[{'category': 'BATTERY#OPERATION_PERFORMANCE', 'polarity': 'negative'}]"
386,386:3,Battery is not upgradable to a longer life battery.,"[{'category': 'LAPTOP#USABILITY', 'polarity': 'negative'}]"
381,381:0,Both my husband and I have this model Toshiba.,
381,381:1,I love everything about it.,"[{'category': 'LAPTOP#GENERAL', 'polarity': 'positive'}]"
381,381:2,The only downfall is the battery only last 1.5-2.0 hrs when not plugged in.,"[{'category': 'BATTERY#OPERATION_PERFORMANCE', 'polarity': 'negative'}]"
381,381:3,I would like at least a 4 hr. battery life.,"[{'category': 'BATTERY#OPERATION_PERFORMANCE', 'polarity': 'negative'}]"
381,381:4,"Otherwise, all other features are a 1","[{'category': 'LAPTOP#DESIGN_FEATURES', 'polarity': 'positive'}]"
174,174:0,This mac is great!,"[{'category': 'LAPTOP#GENERAL', 'polarity': 'positive'}]"
174,174:1,"lightweight, long battery life, excellent transition from PC;","[{'category': 'LAPTOP#DESIGN_FEATURES', 'polarity': 'positive'}, {'category': 'BATTERY#OPERATION_PERFORMANCE', 'polarity': 'positive'}, {'category': 'LAPTOP#MISCELLANEOUS', 'polarity': 'positive'}]"
211,211:0,THIS HAS BEEN NOTHING BUT A HEADACHE SINCE WE PURCHASED IT.,"[{'category': 'LAPTOP#QUALITY', 'polarity': 'negative'}]"
211,211:1,"I will NEVER buy (Refurbished) again, I don't cae how cheap it is.","[{'category': 'LAPTOP#MISCELLANEOUS', 'polarity': 'negative'}]"
211,211:2,I'll wait and save up for a new one.,
211,211:3,Just don't waste your time and money on this.,"[{'category': 'LAPTOP#GENERAL', 'polarity': 'negative'}]"
211,211:4,"I tried giving it 0 stars but I had to choose at least one, but IMO NO STARS","[{'category': 'LAPTOP#GENERAL', 'polarity': 'negative'}]"
131,131:0,Summary: Dont buy HP.,"[{'category': 'COMPANY#GENERAL', 'polarity': 'negative'}]"
131,131:1,"If you buy, pray you dont have major prolems.","[{'category': 'COMPANY#GENERAL', 'polarity': 'negative'}]"
143,143:0,Runs Hot,"[{'category': 'LAPTOP#QUALITY', 'polarity': 'negative'}]"
143,143:1,I thought we were paying for quality in our decision to buy an Apple product.,"[{'category': 'COMPANY#GENERAL', 'polarity': 'negative'}, {'category': 'LAPTOP#QUALITY', 'polarity': 'negative'}]"
143,143:2,"Unfortunately, that is not the case.",
143,143:3,"After a little more than a year of owning my MacBook Pro, the monitor has completely died.","[{'category': 'DISPLAY#QUALITY', 'polarity': 'negative'}]"
143,143:4,"Because we did not purchase the extended warranty in time, we are on the hook for the repair.",
143,143:5,The Genius at the Apple store advised me that there was nothing about my use of the computer that caused this failure.,
143,143:6,"In fact, he said, about 10% of their products fail.",
143,143:7,Hmmm - that high failure rate sure isn't reflected in the retail price.,
162,162:0,"This purchase opened me to the world of Macbooks, and I am impressed with the intuition of the design, the beauty of the product, and the excellent technological advances associated with it.","[{'category': 'LAPTOP#DESIGN_FEATURES', 'polarity': 'positive'}]"
204,204:0,This is the third MacBook Pro in our family.,
204,204:1,I bought my first MacBook after seeing the product demonstrated.,
204,204:2,Then 2 of my nephews were going into music and both fell in love with the MacBook Pro.,"[{'category': 'LAPTOP#GENERAL', 'polarity': 'positive'}]"
204,204:3,Now they are believers in the product.,"[{'category': 'LAPTOP#GENERAL', 'polarity': 'positive'}]"
204,204:4,"It is easy to use, has great screen quality, and every so light weight.","[{'category': 'LAPTOP#USABILITY', 'polarity': 'positive'}, {'category': 'DISPLAY#QUALITY', 'polarity': 'positive'}, {'category': 'LAPTOP#DESIGN_FEATURES', 'polarity': 'positive'}]"
204,204:5,I own other Macs but always find myself navigation to the MacBook Pro to get my work done.,
207,207:0,This little netboook is helping me get work done!,"[{'category': 'LAPTOP#GENERAL', 'polarity': 'positive'}]"
207,207:1,I can do pretty much 75% of what I do on my desktop on my kitchen table.,
207,207:2,I homeschool my kids and with this netbook next to my desk we get to teaching and illustrating without skipping a beat.,"[{'category': 'LAPTOP#MISCELLANEOUS', 'polarity': 'positive'}]"
236,236:0,I am first time Mac Buyer and am amazed at features and ease of use the Mac offers.,"[{'category': 'LAPTOP#DESIGN_FEATURES', 'polarity': 'positive'}, {'category': 'LAPTOP#USABILITY', 'polarity': 'positive'}]"
286,286:0,"I bought it for my mom and she reports that the battery life lasts all day for her, it's very lightweight, and the response for the computing she's doing (Internet focused activity: mail, research, etc.) is excellent;","[{'category': 'BATTERY#OPERATION_PERFORMANCE', 'polarity': 'positive'}, {'category': 'LAPTOP#DESIGN_FEATURES', 'polarity': 'positive'}, {'category': 'LAPTOP#OPERATION_PERFORMANCE', 'polarity': 'positive'}, {'category': 'LAPTOP#MISCELLANEOUS', 'polarity': 'positive'}]"
286,286:1,she can't tell the difference between it and her regular desktop system.,
286,286:2,The overall build quality of the unit is excellent and she'd recommend it to anyone else looking for a netbook.,"[{'category': 'LAPTOP#QUALITY', 'polarity': 'positive'}, {'category': 'LAPTOP#GENERAL', 'polarity': 'positive'}]"
286,286:3,"If you're looking for something to fly through those massive spreadsheets or play a graphics-intensive game, you'd be better off getting a machine aimed at that segment of the market.","[{'category': 'LAPTOP#MISCELLANEOUS', 'polarity': 'neutral'}]"
280,280:0,"previous laptops were pc's, still have them, but the mac osx is a clean and smooth operating system.","[{'category': 'OS#DESIGN_FEATURES', 'polarity': 'positive'}, {'category': 'OS#OPERATION_PERFORMANCE', 'polarity': 'positive'}]"
280,280:1,"still testing the battery life as i thought it would be better, but am very happy with the upgrade.","[{'category': 'BATTERY#OPERATION_PERFORMANCE', 'polarity': 'neutral'}, {'category': 'LAPTOP#GENERAL', 'polarity': 'positive'}]"
281,281:0,"Probably as good as you can get in a netbook, does everything I ask for and has some very good unexpected pluses.","[{'category': 'LAPTOP#GENERAL', 'polarity': 'positive'}, {'category': 'LAPTOP#DESIGN_FEATURES', 'polarity': 'positive'}]"
281,281:1,Has met or exceeded my needs for a compact travel device.,"[{'category': 'LAPTOP#PORTABILITY', 'polarity': 'positive'}, {'category': 'LAPTOP#USABILITY', 'polarity': 'positive'}]"
282,282:0,"So far, so good!","[{'category': 'LAPTOP#GENERAL', 'polarity': 'positive'}]"
282,282:1,I've been impressed with the battery life and the performance for such a small amount of memory.,"[{'category': 'BATTERY#OPERATION_PERFORMANCE', 'polarity': 'positive'}, {'category': 'LAPTOP#OPERATION_PERFORMANCE', 'polarity': 'positive'}, {'category': 'MEMORY#DESIGN_FEATURES', 'polarity': 'neutral'}]"
282,282:2,I don't understand why only Windows 7 Starter is included.,"[{'category': 'LAPTOP#DESIGN_FEATURES', 'polarity': 'negative'}]"
179,179:0,Strong performance in this device makes use of fun and a strong sense of the era of speed,"[{'category': 'LAPTOP#OPERATION_PERFORMANCE', 'polarity': 'positive'}]"
179,179:1,This device serves all modern requirements is a very strong game and is very useful for designers.,"[{'category': 'LAPTOP#GENERAL', 'polarity': 'positive'}, {'category': 'LAPTOP#MISCELLANEOUS', 'polarity': 'positive'}]"
179,179:2,Enjoy that Toshib force and durability unparalleled,"[{'category': 'LAPTOP#OPERATION_PERFORMANCE', 'polarity': 'positive'}, {'category': 'LAPTOP#QUALITY', 'polarity': 'positive'}]"
336,336:0,"Needs longer lasting battery, More than 1 to 2 Hrs.","[{'category': 'BATTERY#OPERATION_PERFORMANCE', 'polarity': 'negative'}]"
336,336:1,"Needs Power and Mouse Cable to Plug in back instead of side, In the way of operating a mouse in small area.","[{'category': 'MOUSE#OPERATION_PERFORMANCE', 'polarity': 'neutral'}, {'category': 'MOUSE#DESIGN_FEATURES', 'polarity': 'negative'}]"
336,336:2,For the use it was purchased for it is a good Laptop.,"[{'category': 'LAPTOP#MISCELLANEOUS', 'polarity': 'positive'}]"
336,336:3,Comfterbale to use light easy to transport.,"[{'category': 'LAPTOP#USABILITY', 'polarity': 'positive'}, {'category': 'LAPTOP#DESIGN_FEATURES', 'polarity': 'positive'}, {'category': 'LAPTOP#PORTABILITY', 'polarity': 'positive'}]"
337,337:0,"I love this product because it is Toshiba and its 15.6"".","[{'category': 'LAPTOP#GENERAL', 'polarity': 'positive'}, {'category': 'LAPTOP#DESIGN_FEATURES', 'polarity': 'positive'}, {'category': 'COMPANY#GENERAL', 'polarity': 'positive'}]"
337,337:1,"It has no camera but, I can always buy and install one easy.","[{'category': 'LAPTOP#DESIGN_FEATURES', 'polarity': 'neutral'}]"
337,337:2,"I had a USB connect but, i can't use it because it is not compatible.","[{'category': 'LAPTOP#USABILITY', 'polarity': 'negative'}]"
337,337:3,That's the downside for me.,"[{'category': 'LAPTOP#USABILITY', 'polarity': 'negative'}]"
337,337:4,"But, I would recommend this product.","[{'category': 'LAPTOP#GENERAL', 'polarity': 'positive'}]"
340,340:0,Satisfy what I paid for it.,"[{'category': 'LAPTOP#GENERAL', 'polarity': 'positive'}, {'category': 'LAPTOP#PRICE', 'polarity': 'neutral'}]"
340,340:1,Good monitor and performed well.,"[{'category': 'DISPLAY#GENERAL', 'polarity': 'positive'}, {'category': 'LAPTOP#OPERATION_PERFORMANCE', 'polarity': 'positive'}]"
340,340:2,I am using the external speaker- sound is good.,"[{'category': 'MULTIMEDIA_DEVICES#QUALITY', 'polarity': 'positive'}]"
340,340:3,Best thing is I can use existing 32 bit old programs.,"[{'category': 'LAPTOP#USABILITY', 'polarity': 'positive'}]"
340,340:4,I recommend for word processing and internet users.,"[{'category': 'LAPTOP#MISCELLANEOUS', 'polarity': 'positive'}]"
365,365:0,The Toshiba laptop I am using is easier to use than most I have tried.,
365,365:1,The games included are very good games.,"[{'category': 'SOFTWARE#GENERAL', 'polarity': 'positive'}]"
365,365:2,I am finding my way around this laptop better than my last one.,
365,365:3,I would highly recommend this one to my friends,"[{'category': 'LAPTOP#GENERAL', 'polarity': 'positive'}]"
358,358:0,I bought this laptop because of the performance to price ratio.,"[{'category': 'LAPTOP#OPERATION_PERFORMANCE', 'polarity': 'positive'}, {'category': 'LAPTOP#PRICE', 'polarity': 'positive'}]"
358,358:1,"It works great for general internet use, Microsoft Office apps, home bookkeeping, etc.","[{'category': 'LAPTOP#MISCELLANEOUS', 'polarity': 'positive'}]"
358,358:2,"It doesn't have a lot of frills, but I didn't need any, and being able to buy what I needed, and not more than I needed was very important.","[{'category': 'LAPTOP#DESIGN_FEATURES', 'polarity': 'neutral'}, {'category': 'LAPTOP#MISCELLANEOUS', 'polarity': 'positive'}]"
355,355:0,This computer I used daily nice compact design.,"[{'category': 'LAPTOP#DESIGN_FEATURES', 'polarity': 'positive'}, {'category': 'LAPTOP#USABILITY', 'polarity': 'positive'}]"
355,355:1,Excellent speed for processing data.,"[{'category': 'LAPTOP#OPERATION_PERFORMANCE', 'polarity': 'positive'}]"
355,355:2,And if you are a game player it works with World Of Warcraft wonderfully.,"[{'category': 'LAPTOP#MISCELLANEOUS', 'polarity': 'positive'}]"
355,355:3,Now when I order I did not go full scale for the webcam or full keyboard I wanted something for basics of being easy to carry when I use crutchs or wheelchair and with a backpack laptop bag.,
355,355:4,All in all great item highly recommend it.,"[{'category': 'LAPTOP#GENERAL', 'polarity': 'positive'}]"
353,353:0,Bought it to use mostly for oline classes.,
353,353:1,i would have to say that overall its great!,"[{'category': 'LAPTOP#GENERAL', 'polarity': 'positive'}]"
353,353:2,"Aside from the trial software and the short battery life, lack of a webcam, its great.","[{'category': 'SOFTWARE#MISCELLANEOUS', 'polarity': 'negative'}, {'category': 'BATTERY#OPERATION_PERFORMANCE', 'polarity': 'negative'}, {'category': 'LAPTOP#DESIGN_FEATURES', 'polarity': 'negative'}, {'category': 'LAPTOP#GENERAL', 'polarity': 'positive'}]"
353,353:3,"Fast, great visual!","[{'category': 'LAPTOP#OPERATION_PERFORMANCE', 'polarity': 'positive'}, {'category': 'DISPLAY#QUALITY', 'polarity': 'positive'}]"
353,353:4,"Oh yea, has no numeric pad on the side.","[{'category': 'KEYBOARD#DESIGN_FEATURES', 'polarity': 'negative'}]"
353,353:5,"I use that alot on my desktop, so I am adjusting to not having it.",
295,295:0,2nd Best computer in the world  only one way this computer might become the best is that it needs to upgreade patches  to make less easier for people to hack into,"[{'category': 'LAPTOP#GENERAL', 'polarity': 'positive'}, {'category': 'LAPTOP#QUALITY', 'polarity': 'neutral'}]"
344,344:0,Sells for the same as a netbook without sacrificing size.,
344,344:1,My favorite part of this computer is that it has a vga port so I can connect it to a bigger screen.,"[{'category': 'LAPTOP#DESIGN_FEATURES', 'polarity': 'neutral'}, {'category': 'LAPTOP#CONNECTIVITY', 'polarity': 'positive'}]"
344,344:2,Great wifi too.,"[{'category': 'LAPTOP#CONNECTIVITY', 'polarity': 'positive'}]"
344,344:3,"The screen is a little glary, and I hated the clicking buttons, but I got used to them.","[{'category': 'DISPLAY#QUALITY', 'polarity': 'negative'}, {'category': 'MOUSE#USABILITY', 'polarity': 'neutral'}]"
345,345:0,Overall for the money this is a good deal.,"[{'category': 'LAPTOP#GENERAL', 'polarity': 'positive'}, {'category': 'LAPTOP#PRICE', 'polarity': 'neutral'}]"
345,345:1,There is no number pad to the right of the keyboard which is a bummer.,"[{'category': 'KEYBOARD#DESIGN_FEATURES', 'polarity': 'negative'}]"
345,345:2,The speakers are terrible and are probably the cheapest ones I have ever seen in a laptop so if your planning to listen to music I suggest you get something better.,"[{'category': 'MULTIMEDIA_DEVICES#GENERAL', 'polarity': 'negative'}, {'category': 'MULTIMEDIA_DEVICES#QUALITY', 'polarity': 'negative'}]"
345,345:3,"while the keyboard itself is alright, the plate around it is cheap plastic and makes a hollow sound when using the mouse command buttons.","[{'category': 'KEYBOARD#GENERAL', 'polarity': 'neutral'}, {'category': 'LAPTOP#QUALITY', 'polarity': 'negative'}]"
341,341:0,"I am overall very pleased with my toshiba satellite, I like the extra features, I love the windows 7 home premium.","[{'category': 'LAPTOP#GENERAL', 'polarity': 'positive'}, {'category': 'LAPTOP#DESIGN_FEATURES', 'polarity': 'positive'}, {'category': 'OS#GENERAL', 'polarity': 'positive'}]"
341,341:1,"The battery life has not decreased since I bought it, so i'm thrilled with that.","[{'category': 'BATTERY#OPERATION_PERFORMANCE', 'polarity': 'positive'}, {'category': 'BATTERY#QUALITY', 'polarity': 'positive'}]"
341,341:2,"I also love the design, the looks, the feel, and the my toshiba feature is wonderfull.","[{'category': 'LAPTOP#DESIGN_FEATURES', 'polarity': 'positive'}, {'category': 'LAPTOP#QUALITY', 'polarity': 'positive'}]"
341,341:3,I would easly reccomend this laptop to a friend.,"[{'category': 'LAPTOP#GENERAL', 'polarity': 'positive'}]"
334,334:0,Couldnt not use it.,"[{'category': 'LAPTOP#USABILITY', 'polarity': 'negative'}]"
